"country_name","country_code","anio","tasa.de.inflacion","tasa_wins_low","tasa_shifted","inflacion_log"
"Grecia","GRC",2010,1.18092065228493,1.18092065228493,14.5284676036835,2.67611000771786
"Grecia","GRC",2023,5.87456208154305,5.87456208154305,19.2221090329416,2.95606112868454
"Granada","GRD",2000,2.86302977239589,2.86302977239589,16.2105767237944,2.78566391338702
"Granada","GRD",2010,0.479792195397422,0.479792195397422,13.827339146796,2.62664772997116
"Granada","GRD",2023,2.68435391088869,2.68435391088869,16.0319008622872,2.77458054114377
"Groenlandia","GRL",2000,2.11009321468467,2.11009321468467,15.4576401660832,2.73810339024601
"Groenlandia","GRL",2010,2.02760491933817,2.02760491933817,15.3751518707367,2.73275269141529
"Groenlandia","GRL",2023,1.86374739406516,1.86374739406516,15.2112943454637,2.72203820097163
"Guatemala","GTM",2000,6.83011466821127,6.83011466821127,20.1776616196098,3.004576132077
"Guatemala","GTM",2010,5.13757298846622,5.13757298846622,18.4851199398648,2.91696608086442
"Guatemala","GTM",2023,6.54005195361913,6.54005195361913,19.8875989050177,2.99009636687681
"Guam","GUM",2000,NA,NA,NA,NA
"Guam","GUM",2010,0.237584677615857,0.237584677615857,13.5851316290144,2.60897593212209
"Guam","GUM",2023,NA,NA,NA,NA
"Guyana","GUY",2000,6.58604372567883,6.58604372567883,19.9335906770774,2.99240628242641
"Guyana","GUY",2010,3.97225241927488,3.97225241927488,17.3197993706734,2.85185031938783
"Guyana","GUY",2023,-14.0864299215933,-12.3475469513985,1,0
"Ingreso alto","HIC",2000,2.94912854538181,2.94912854538181,16.2966754967803,2.79096112975787
"Ingreso alto","HIC",2010,1.5047865386211,1.5047865386211,14.8523334900196,2.69815699027898
"Ingreso alto","HIC",2023,4.32898504081504,4.32898504081504,17.6765319922136,2.87223788368217
"Hong Kong, Región Administrativa Especial","HKG",2000,-3.39418705231196,-3.39418705231196,9.95335989908658,2.29791017247017
"Hong Kong, Región Administrativa Especial","HKG",2010,0.270660047329969,0.270660047329969,13.6182069987285,2.61140764732185
"Hong Kong, Región Administrativa Especial","HKG",2023,2.90860125487062,2.90860125487062,16.2561482062692,2.78847118837402
"Honduras","HND",2000,7.99344674107078,7.99344674107078,21.3409936924693,3.06062980957251
"Honduras","HND",2010,4.67604329499009,4.67604329499009,18.0235902463886,2.89168146909371
"Honduras","HND",2023,6.04752279899292,6.04752279899292,19.3950697503915,2.96501889719335
"Países pobres muy endeudados (PPME)","HPC",2000,8.0972754941041,8.0972754941041,21.4448224455026,3.06548323840566
"Países pobres muy endeudados (PPME)","HPC",2010,5.63761163813462,5.63761163813462,18.9851585895332,2.94365754706121
"Países pobres muy endeudados (PPME)","HPC",2023,5.3013415072477,5.3013415072477,18.6488884586462,2.92578654424108
"Croacia","HRV",2000,4.35088461209688,4.35088461209688,17.6984315634954,2.87347602342159
"Croacia","HRV",2010,0.920113149429753,0.920113149429753,14.2676601008283,2.65799544473099
"Croacia","HRV",2023,11.7403306343319,11.7403306343319,25.0878775857304,3.22238476476078
"Haití","HTI",2000,91.3806637936128,91.3806637936128,104.728210745011,4.65136852518396
"Haití","HTI",2010,7.39382346704139,7.39382346704139,20.7413704184399,3.03213027672452
"Haití","HTI",2023,31.5119631448975,31.5119631448975,44.859510096296,3.80353560830787
"Hungría","HUN",2000,9.5965011854622,9.5965011854622,22.9440481368607,3.13305856243021
"Hungría","HUN",2010,2.53120833175369,2.53120833175369,15.8787552831522,2.76498207007387
"Hungría","HUN",2023,15.2103167237835,15.2103167237835,28.557863675182,3.35193233338448
"Sólo BIRF","IBD",2000,7.38083885101,7.38083885101,20.7283858024085,3.03150405570762
"Sólo BIRF","IBD",2010,7.00928360259741,7.00928360259741,20.3568305539959,3.0134165093285
"Sólo BIRF","IBD",2023,5.47333895056279,5.47333895056279,18.8208859019613,2.93496720541713
"BIRF y la AIF","IBT",2000,6.83011466821127,6.83011466821127,20.1776616196098,3.004576132077
"BIRF y la AIF","IBT",2010,6.20154282954809,6.20154282954809,19.5490897809466,2.97292872682814
"BIRF y la AIF","IBT",2023,5.83143840529526,5.83143840529526,19.1789853566938,2.95381516694512
"total de la AIF","IDA",2000,6.468815226824,6.468815226824,19.8163621782225,2.98650796908011
"total de la AIF","IDA",2010,5.63761163813462,5.63761163813462,18.9851585895332,2.94365754706121
"total de la AIF","IDA",2023,5.96161139111402,5.96161139111402,19.3091583425126,2.960579508878
"mezcla de la AIF","IDB",2000,2.99889591177187,2.99889591177187,16.3464428631704,2.79401031178764
"mezcla de la AIF","IDB",2010,4.22978499907929,4.22978499907929,17.5773319504778,2.86661011455495
"mezcla de la AIF","IDB",2023,4.09957591317935,4.09957591317935,17.4471228645779,2.85917475623368
"Indonesia","IDN",2000,20.4474568521459,20.4474568521459,33.7950038035444,3.52031297509986
"Indonesia","IDN",2010,15.2642936576449,15.2642936576449,28.6118406090434,3.35382063945764
"Indonesia","IDN",2023,1.53013198443368,1.53013198443368,14.8776789358322,2.6998620317428
"Sólo AIF","IDX",2000,6.79999995365588,6.79999995365588,20.1475469050544,3.00308253929693
"Sólo AIF","IDX",2010,6.20154282954809,6.20154282954809,19.5490897809466,2.97292872682814
"Sólo AIF","IDX",2023,6.09250536857687,6.09250536857687,19.4400523199754,2.96733549038543
"Isla de Man","IMN",2000,3.30467642451447,3.30467642451447,16.652223375913,2.81254374360217
"Isla de Man","IMN",2010,5.20678784279833,5.20678784279833,18.5543347941969,2.92070344338201
"Isla de Man","IMN",2023,NA,NA,NA,NA
"India","IND",2000,3.64497015989629,3.64497015989629,16.9925171112948,2.83277307722916
"India","IND",2010,10.5260308551661,10.5260308551661,23.8735778065646,3.1727723162811
"India","IND",2023,2.59194954513768,2.59194954513768,15.9394964965362,2.76880008544387
"No clasificado","INX",2000,NA,NA,NA,NA
"No clasificado","INX",2010,NA,NA,NA,NA
"No clasificado","INX",2023,NA,NA,NA,NA
"Irlanda","IRL",2000,6.87495031924017,6.87495031924017,20.2224972706387,3.0067957109434
"Irlanda","IRL",2010,-2.85830310917899,-2.85830310917899,10.4892438422195,2.35035033613222
"Irlanda","IRL",2023,3.62187156697593,3.62187156697593,16.9694185183745,2.83141281338944
"Irán, República Islámica del","IRN",2000,24.9292605173053,24.9292605173053,38.2768074687038,3.64484416364768
"Irán, República Islámica del","IRN",2010,15.882625978134,15.882625978134,29.2301729295325,3.37520149527167
"Irán, República Islámica del","IRN",2023,30.4931404726564,30.4931404726564,43.8406874240549,3.78056232281005
"Iraq","IRQ",2000,24.7463688646273,24.7463688646273,38.0939158160258,3.64005457951278
"Iraq","IRQ",2010,16.5867407502258,16.5867407502258,29.9342877016243,3.39900456925955
"Iraq","IRQ",2023,-15.5347237850081,-12.3475469513985,1,0
"Islandia","ISL",2000,4.02479335088017,4.02479335088017,17.3723403022787,2.85487930360567
"Islandia","ISL",2010,6.36885447339459,6.36885447339459,19.7164014247931,2.98145084899258
"Islandia","ISL",2023,5.78751518746952,5.78751518746952,19.1350621388681,2.95152236626555
"Israel","ISR",2000,1.98521809925423,1.98521809925423,15.3327650506528,2.72999204522023
"Israel","ISR",2010,1.19085795447631,1.19085795447631,14.5384049058749,2.67679376222741
"Israel","ISR",2023,4.54962642927481,4.54962642927481,17.8971733806734,2.88464278868312
"Italia","ITA",2000,1.75602880174426,1.75602880174426,15.1035757531428,2.71493152063093
"Italia","ITA",2010,0.597839702916559,0.597839702916559,13.9453866543151,2.63514874778829
"Italia","ITA",2023,5.91461605792436,5.91461605792436,19.2621630093229,2.95814270584416
"Jamaica","JAM",2000,10.5870802513251,10.5870802513251,23.9346272027236,3.17532624731994
"Jamaica","JAM",2010,9.81023516820396,9.81023516820396,23.1577821196025,3.14233088471688
"Jamaica","JAM",2023,11.2461389383731,11.2461389383731,24.5936858897716,3.20248973884515
"Jordania","JOR",2000,-0.413869577569187,-0.413869577569187,12.9336773738294,2.5598345586766
"Jordania","JOR",2010,8.07745609713074,8.07745609713074,21.4250030485293,3.06455860677225
"Jordania","JOR",2023,1.82791592575342,1.82791592575342,15.175462877152,2.71967983909335
"Japón","JPN",2000,-1.33626008992121,-1.33626008992121,12.0112868614773,2.4858467795173
"Japón","JPN",2010,-1.88074195006213,-1.88074195006213,11.4668050013364,2.43945633970851
"Japón","JPN",2023,4.06819848886964,4.06819848886964,17.4157454402682,2.85737470739618
"Kazajstán","KAZ",2000,17.4264026783762,17.4264026783762,30.7739496297747,3.42666854085523
"Kazajstán","KAZ",2010,19.5422853937296,19.5422853937296,32.8898323451281,3.49316356274584
"Kazajstán","KAZ",2023,9.52224688247536,9.52224688247536,22.8697938338739,3.12981699329681
"Kenya","KEN",2000,6.07984848923864,6.07984848923864,19.4273954406372,2.96668420605806
"Kenya","KEN",2010,1.63919964802533,1.63919964802533,14.9867465994239,2.70716625049455
"Kenya","KEN",2023,6.10780209189015,6.10780209189015,19.4553490432887,2.96812204733385
"Kirguistán","KGZ",2000,27.1617380473374,27.1617380473374,40.5092849987359,3.70153120706466
"Kirguistán","KGZ",2010,10.0339035419669,10.0339035419669,23.3814504933654,3.15194299404106
"Kirguistán","KGZ",2023,19.8591989518512,19.8591989518512,33.2067459032497,3.5027530451391
"Camboya","KHM",2000,-3.23183761779971,-3.23183761779971,10.1157093335988,2.31408959506146
"Camboya","KHM",2010,6.26499886932319,6.26499886932319,19.6125458207217,2.97616945435836
"Camboya","KHM",2023,1.01760752523781,1.01760752523781,14.3651544766364,2.66480544605504
"Kiribati","KIR",2000,0.999325838938006,0.999325838938006,14.3468727903365,2.66353199443838
"Kiribati","KIR",2010,-0.858180747963971,-0.858180747963971,12.4893662034346,2.52487757852926
"Kiribati","KIR",2023,8.7035532168332,8.7035532168332,22.0511001682317,3.09336249489905
"Saint Kitts y Nevis","KNA",2000,-5.75137393409402,-5.75137393409402,7.59617301730452,2.02764457011356
"Saint Kitts y Nevis","KNA",2010,0.628549213284927,0.628549213284927,13.9760961646835,2.63734845350953
"Saint Kitts y Nevis","KNA",2023,3.33799687467391,3.33799687467391,16.6855438260725,2.81454270538344
"Corea, República de","KOR",2000,1.02176500548737,1.02176500548737,14.3693119568859,2.66509481842172
"Corea, República de","KOR",2010,2.73749683726491,2.73749683726491,16.0850437886634,2.77788988301638
"Corea, República de","KOR",2023,2.06407396162432,2.06407396162432,15.4116209130229,2.73512182959032
"Kuwait","KWT",2000,20.521710179026,20.521710179026,33.8692571304245,3.52250773362265
"Kuwait","KWT",2010,11.1033505813839,11.1033505813839,24.4508975327824,3.19666692415438
"Kuwait","KWT",2023,-8.06536067457306,-8.06536067457306,5.28218627682548,1.66434007959643
"América Latina y el Caribe (excluido altos ingresos)","LAC",2000,6.21808990453431,6.21808990453431,19.5656368559329,2.97377480590863
"América Latina y el Caribe (excluido altos ingresos)","LAC",2010,5.3860653879626,5.3860653879626,18.7336123393611,2.93031936168083
"América Latina y el Caribe (excluido altos ingresos)","LAC",2023,5.91734981317416,5.91734981317416,19.2648967645727,2.95828461936004
"República Democrática Popular Lao","LAO",2000,24.7977766095657,24.7977766095657,38.1453235609642,3.6414031699014
"República Democrática Popular Lao","LAO",2010,9.19657111138675,9.19657111138675,22.5441180627853,3.11547419213628
"República Democrática Popular Lao","LAO",2023,24.4217202066693,24.4217202066693,37.7692671580678,3.63149573378442
"Líbano","LBN",2000,-2.08798314732812,-2.08798314732812,11.2595638040704,2.42121788342393
"Líbano","LBN",2010,0.578606723263135,0.578606723263135,13.9261536746617,2.63376863154935
"Líbano","LBN",2023,202.907703485723,202.907703485723,216.255250437122,5.37645942499527
"Liberia","LBR",2000,53.8122567933531,53.8122567933531,67.1598037447516,4.20707491000066
"Liberia","LBR",2010,6.51200368905668,6.51200368905668,19.8595506404552,2.98868503199928
"Liberia","LBR",2023,4.8121348688661,4.8121348688661,18.1596818202646,2.89920385210912
"Libia","LBY",2000,13.3068623002662,13.3068623002662,26.6544092516647,3.28295458727035
"Libia","LBY",2010,19.278545342939,19.278545342939,32.6260922943375,3.48511234536861
"Libia","LBY",2023,-5.34146995735976,-5.34146995735976,8.00607699403878,2.0802008775662
"Santa Lucía","LCA",2000,1.11583405037081,1.11583405037081,14.4633810017693,2.6716200069493
"Santa Lucía","LCA",2010,5.42281943230741,5.42281943230741,18.7703663837059,2.93227937005128
"Santa Lucía","LCA",2023,1.49011520385767,1.49011520385767,14.8376621552562,2.69716868862122
"América Latina y el Caribe","LCN",2000,4.56004348660028,4.56004348660028,17.9075904379988,2.88522466977984
"América Latina y el Caribe","LCN",2010,4.66587233874676,4.66587233874676,18.0134192901453,2.89111699625625
"América Latina y el Caribe","LCN",2023,3.55292131750056,3.55292131750056,16.9004682688991,2.82734132976404
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC",2000,6.35158672796916,6.35158672796916,19.6991336793677,2.98057465911037
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC",2010,6.26499886932319,6.26499886932319,19.6125458207217,2.97616945435836
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC",2023,5.91391099076696,5.91391099076696,19.2614579421655,2.95810610143679
"Países de ingreso bajo","LIC",2000,9.95129683328201,9.95129683328201,23.2988437846805,3.14840373636531
"Países de ingreso bajo","LIC",2010,5.64097124955398,5.64097124955398,18.9885182009525,2.94383449128743
"Países de ingreso bajo","LIC",2023,6.02467833682891,6.02467833682891,19.3722252882275,2.96384035405355
"Liechtenstein","LIE",2000,1.55252192703072,1.55252192703072,14.9000688784293,2.7013658356541
"Liechtenstein","LIE",2010,NA,NA,NA,NA
"Liechtenstein","LIE",2023,NA,NA,NA,NA
"Sri Lanka","LKA",2000,7.27743020932476,7.27743020932476,20.6249771607233,3.02650282486126
"Sri Lanka","LKA",2010,26.9348761761573,26.9348761761573,40.2824231275558,3.69591522313027
"Sri Lanka","LKA",2023,16.6674742441681,16.6674742441681,30.0150211955666,3.40169796286936
"Países de ingreso mediano bajo","LMC",2000,6.07984848923864,6.07984848923864,19.4273954406372,2.96668420605806
"Países de ingreso mediano bajo","LMC",2010,8.07745609713074,8.07745609713074,21.4250030485293,3.06455860677225
"Países de ingreso mediano bajo","LMC",2023,6.08564937837974,6.08564937837974,19.4331963297783,2.96698275473784
"Ingreso mediano y bajo","LMY",2000,7.87758076554194,7.87758076554194,21.2251277169405,3.05518574946743
"Ingreso mediano y bajo","LMY",2010,6.8992650940543,6.8992650940543,20.2468120454528,3.00799735130499
"Ingreso mediano y bajo","LMY",2023,5.83143840529526,5.83143840529526,19.1789853566938,2.95381516694512
"Lesotho","LSO",2000,6.30021825194582,6.30021825194582,19.6477652033444,2.97796360173781
"Lesotho","LSO",2010,5.33711013720971,5.33711013720971,18.6846570886083,2.92770271054042
"Lesotho","LSO",2023,-0.368097835928623,-0.368097835928623,12.9794491154699,2.56336726934833
"avanzada del dividendo demográfico","LTE",2000,5.96172044816086,5.96172044816086,19.3092673995594,2.96058515680614
"avanzada del dividendo demográfico","LTE",2010,5.50170840316412,5.50170840316412,18.8492553545627,2.936473409377
"avanzada del dividendo demográfico","LTE",2023,5.47350813061986,5.47350813061986,18.8210550820184,2.93497619432964
"Lituania","LTU",2000,1.33167340047487,1.33167340047487,14.6792203518734,2.6864329122306
"Lituania","LTU",2010,2.12172150752954,2.12172150752954,15.4692684589281,2.73885537574406
"Lituania","LTU",2023,9.0217556386887,9.0217556386887,22.3693025900872,3.10768959889121
"Luxemburgo","LUX",2000,4.60847350000999,4.60847350000999,17.9560204514085,2.88792545989256
"Luxemburgo","LUX",2010,4.64841750360225,4.64841750360225,17.9959644550008,2.89014753581587
"Luxemburgo","LUX",2023,6.29005505455038,6.29005505455038,19.6376020059489,2.97744619801504
"Letonia","LVA",2000,3.77491627532211,3.77491627532211,17.1224632267207,2.84039124042931
"Letonia","LVA",2010,-0.483861317727076,-0.483861317727076,12.8636856336715,2.55440827445699
"Letonia","LVA",2023,6.03923850637449,6.03923850637449,19.386785457773,2.9645916720026
"Región Administrativa Especial de Macao, China","MAC",2000,-1.74586574852759,-1.74586574852759,11.6016812028709,2.45115001889277
"Región Administrativa Especial de Macao, China","MAC",2010,4.79057327948998,4.79057327948998,18.1381202308885,2.89801581367738
"Región Administrativa Especial de Macao, China","MAC",2023,4.63587983513787,4.63587983513787,17.9834267865364,2.88945059967887
"Isla de San Martín (parte francesa)","MAF",2000,NA,NA,NA,NA
"Isla de San Martín (parte francesa)","MAF",2010,NA,NA,NA,NA
"Isla de San Martín (parte francesa)","MAF",2023,NA,NA,NA,NA
"Marruecos","MAR",2000,-1.76759868448363,-1.76759868448363,11.5799482669149,2.44927500468365
"Marruecos","MAR",2010,0.647501047462967,0.647501047462967,13.9950479988615,2.63870355267654
"Marruecos","MAR",2023,6.36094888191869,6.36094888191869,19.7084958333172,2.98104980335231
"Mónaco","MCO",2000,1.39857560337128,1.39857560337128,14.7461225547698,2.69098017058472
"Mónaco","MCO",2010,1.06946196046083,1.06946196046083,14.4170089118594,2.66840868397894
"Mónaco","MCO",2023,5.30290144286643,5.30290144286643,18.650448394265,2.92587018838874
"República de Moldova","MDA",2000,27.328751985976,27.328751985976,40.6762989373745,3.70564558713422
"República de Moldova","MDA",2010,33.3049320977984,33.3049320977984,46.6524790491969,3.84272606734328
"República de Moldova","MDA",2023,9.2778242250748,9.2778242250748,22.6253711764733,3.1190718950414
"Madagascar","MDG",2000,11.5703529669413,11.5703529669413,24.9178999183398,3.21558641742828
"Madagascar","MDG",2010,10.2185410293303,10.2185410293303,23.5660879807288,3.15980872865976
"Madagascar","MDG",2023,7.46514940472542,7.46514940472542,20.812696356124,3.03556320222464
"Maldivas","MDV",2000,2.03241260876274,2.03241260876274,15.3799595601613,2.73306533469571
"Maldivas","MDV",2010,3.34374733032874,3.34374733032874,16.6912942817273,2.81488728300299
"Maldivas","MDV",2023,1.88425401280709,1.88425401280709,15.2318009642056,2.72338541101285
"Oriente Medio, Norte de África, Afganistán y Pakistán","MEA",2000,11.9091729389784,11.9091729389784,25.2567198903769,3.22909225458628
"Oriente Medio, Norte de África, Afganistán y Pakistán","MEA",2010,10.8459974219042,10.8459974219042,24.1935443733027,3.18608583614171
"Oriente Medio, Norte de África, Afganistán y Pakistán","MEA",2023,1.82791592575342,1.82791592575342,15.175462877152,2.71967983909335
"México","MEX",2000,10.6979645467813,10.6979645467813,24.0455114981798,3.17994834704152
"México","MEX",2010,4.37296439073866,4.37296439073866,17.7205113421372,2.87472280154034
"México","MEX",2023,4.48311577788125,4.48311577788125,17.8306627292798,2.88091960052135
"Islas Marshall","MHL",2000,-1.1157329105915,-1.1157329105915,12.231814040807,2.50404026583028
"Islas Marshall","MHL",2010,0.955505038419616,0.955505038419616,14.3030519898182,2.66047294035521
"Islas Marshall","MHL",2023,6.51974948608529,6.51974948608529,19.8672964374838,2.98907498477411
"Ingreso mediano","MIC",2000,7.0240796914531,7.0240796914531,20.3716266428516,3.01414308187875
"Ingreso mediano","MIC",2010,7.00928360259741,7.00928360259741,20.3568305539959,3.0134165093285
"Ingreso mediano","MIC",2023,5.83143840529526,5.83143840529526,19.1789853566938,2.95381516694512
"Macedonia del Norte","MKD",2000,8.17838315960276,8.17838315960276,21.5259301110013,3.06925826011201
"Macedonia del Norte","MKD",2010,2.04128302301487,2.04128302301487,15.3888299744134,2.73364191990638
"Macedonia del Norte","MKD",2023,7.76656608250489,7.76656608250489,21.1141130339034,3.04994168105812
"Malí","MLI",2000,-0.619727920385088,-0.619727920385088,12.7278190310135,2.54379007275507
"Malí","MLI",2010,3.12168308887819,3.12168308887819,16.4692300402767,2.80149379387253
"Malí","MLI",2023,2.1918487834367,2.1918487834367,15.5393957348352,2.74337845968124
"Malta","MLT",2000,-9.89868766410321,-9.89868766410321,3.44885928729533,1.23804353500569
"Malta","MLT",2010,2.76562917696803,2.76562917696803,16.1131761283666,2.77963733035566
"Malta","MLT",2023,5.27725464427249,5.27725464427249,18.624801595671,2.92449411162746
"Myanmar","MMR",2000,2.46177398804086,2.46177398804086,15.8093209394394,2.76059969896684
"Myanmar","MMR",2010,7.04321189366061,7.04321189366061,20.3907588450591,3.01508180042446
"Myanmar","MMR",2023,10.7876664463339,10.7876664463339,24.1352133977324,3.18367191091022
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA",2000,10.4416072420693,10.4416072420693,23.7891541934678,3.16922977065501
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA",2010,10.3477544459983,10.3477544459983,23.6953013973968,3.16527677521191
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA",2023,2.92366213121669,2.92366213121669,16.2712090826152,2.78939723209092
"Montenegro","MNE",2000,32.8964982204042,32.8964982204042,46.2440451718027,3.83393270262695
"Montenegro","MNE",2010,1.60420269843273,1.60420269843273,14.9517496498313,2.70482832642235
"Montenegro","MNE",2023,10.5429703323513,10.5429703323513,23.8905172837498,3.17348161383456
"Mongolia","MNG",2000,11.999691388142,11.999691388142,25.3472383395405,3.23266978286166
"Mongolia","MNG",2010,39.1781879703741,39.1781879703741,52.5257349217726,3.96130323848035
"Mongolia","MNG",2023,21.7690280161027,21.7690280161027,35.1165749675012,3.55867324030676
"Mariana","MNP",2000,NA,NA,NA,NA
"Mariana","MNP",2010,-0.880503144654085,-0.880503144654085,12.4670438067445,2.5230886671727
"Mariana","MNP",2023,NA,NA,NA,NA
"Mozambique","MOZ",2000,11.6155528700327,11.6155528700327,24.9630998214312,3.21739872735384
"Mozambique","MOZ",2010,7.64522798725267,7.64522798725267,20.9927749386512,3.04417832798404
"Mozambique","MOZ",2023,5.3013415072477,5.3013415072477,18.6488884586462,2.92578654424108
"Mauritania","MRT",2000,6.35158672796916,6.35158672796916,19.6991336793677,2.98057465911037
"Mauritania","MRT",2010,22.3431687773344,22.3431687773344,35.6907157287329,3.57489059134226
"Mauritania","MRT",2023,3.37147741701096,3.37147741701096,16.7190243684095,2.81654725478238
"Mauricio","MUS",2000,3.4099293453387,3.4099293453387,16.7574762967372,2.81884450476216
"Mauricio","MUS",2010,1.12641892024499,1.12641892024499,14.4739658716435,2.67235157853343
"Mauricio","MUS",2023,6.58941111022855,6.58941111022855,19.9369580616271,2.99257519831367
"Malawi","MWI",2000,30.5339536745164,30.5339536745164,43.8815006259149,3.78149283322508
"Malawi","MWI",2010,12.12722206117,12.12722206117,25.4747690125685,3.2376885118476
"Malawi","MWI",2023,22.8067220172078,22.8067220172078,36.1542689686063,3.58779503205053
"Malasia","MYS",2000,8.85521685144839,8.85521685144839,22.2027638028469,3.10021677675303
"Malasia","MYS",2010,7.26684593389439,7.26684593389439,20.6143928852929,3.02598951558176
"Malasia","MYS",2023,-1.87225562537837,-1.87225562537837,11.4752913260202,2.44019614351281
"América del Norte","NAC",2000,2.26519517470729,2.26519517470729,15.6127421261058,2.748087383809
"América del Norte","NAC",2010,2.23622200255707,2.23622200255707,15.5837689539556,2.7462299209404
"América del Norte","NAC",2023,3.59839135378085,3.59839135378085,16.9459383051794,2.83002817709806
"Namibia","NAM",2000,11.2811266523565,11.2811266523565,24.628673603755,3.20391135781002
"Namibia","NAM",2010,3.72589849891101,3.72589849891101,17.0734454503095,2.83752435887063
"Namibia","NAM",2023,6.59887817758647,6.59887817758647,19.946425128985,2.99304993574958
"Nueva Caledonia","NCL",2000,5.96172044816086,5.96172044816086,19.3092673995594,2.96058515680614
"Nueva Caledonia","NCL",2010,NA,NA,NA,NA
"Nueva Caledonia","NCL",2023,NA,NA,NA,NA
"Níger","NER",2000,3.17839370074471,3.17839370074471,16.5259406521432,2.80493130709157
"Níger","NER",2010,3.47504301438173,3.47504301438173,16.8225899657803,2.82272262400958
"Níger","NER",2023,3.48830909519184,3.48830909519184,16.8358560465904,2.82351090053858
"Nigeria","NGA",2000,22.6737374008784,22.6737374008784,36.0212843522769,3.58410999575502
"Nigeria","NGA",2010,16.342766325307,16.342766325307,29.6903132767055,3.39082084030995
"Nigeria","NGA",2023,12.6218692275514,12.6218692275514,25.9694161789499,3.25691954482705
"Nicaragua","NIC",2000,8.56622835977541,8.56622835977541,21.9137753111739,3.08711544872145
"Nicaragua","NIC",2010,6.13808678977298,6.13808678977298,19.4856337411715,2.96967746282791
"Nicaragua","NIC",2023,10.781773656599,10.781773656599,24.1293206079975,3.18342772374938
"Países Bajos","NLD",2000,3.27013371224606,3.27013371224606,16.6176806636446,2.81046722876525
"Países Bajos","NLD",2010,0.710272807048582,0.710272807048582,14.0578197584471,2.64317880739162
"Países Bajos","NLD",2023,7.34374256326598,7.34374256326598,20.6912895146645,3.02971281531866
"Noruega","NOR",2000,15.3333099280118,15.3333099280118,28.6808568794103,3.35622989253093
"Noruega","NOR",2010,5.95536132115183,5.95536132115183,19.3029082725504,2.9602557722555
